raw_tweet,sentiment
"@Iwa_Kusuma Hahaha ini Ronaldo di Pildun 2002 waktu brasil jadi juara, om iwa.... 😄",1
@AYANGJUNKYU untung Pildun udh kelar duluan 😭🙏,0
itu cuma sekali yg ngecek var? perasaan kalo nonton match2 lain (selain pildun) tiap penalty mesti cek var dulu🤭🤭🤭,-1
@Maytinkerbelll Njir typo peluncuran gk tuh *pelunasan😭 sip kamay kabari aja klo senggang,0
@aiXrara akhirnya udh egk pildun😭😭🤘,-1
@starfess lagu pildun tahun ini emang candu bgtt 😆😆  https://t.co/OkmOZEBNUL,1
Kebersamaan dan Keseruan Pildun 2022 di DPC @gerindrawaropen  https://t.co/98Yl6ArZ3x,1
Gak ada yang lebih random dari pada dosen gua yang ngasih tugas bikin paper mengenai pendapat kita qatar jadi tuan rumah pildun dan dibikin 6 halaman. 6 HALAMAN.,-1
keknya pildun 2022 paling bikin w gagal move on deh:),-1
"@affandaru_17 @idextratime Yang update kakanya ronaldo bang,nyindir2 pildun kemaren katanya yang terburuk🤣",-1
@idextratime Ono wong lanang ga seneng bal-lalan ae wes aneh opo maneh gak nonton pildun,-1
"Ketua DPR Argentina udah bikin twibon ucapan selamat dan sukses juara pildun 2022, belom?",1
@lovpurple_black @serbetwarte99 Pildun kalah donk 🤣🤭,-1
"@hafidz_thaha @SiaranBolaLive Zidane CL cuma sebiji, Xavi Iniesta, Ramos ga ada yang menangin BDO, final Pildun cuma 1x.  Ya siapapun itu respek juga sama capaiannya mereka, cuma apa yang dicapai Messi dengan BDO yang lebih 1, UCL, Pildun, Copa tetap perlu diapresiasi.",1
@Maytinkerbelll Ya Allah liat chen baru ke inget belum peluncuran last scene 😭😭😭,-1
"@setiawann2001 @i_goyy @idextratime Klo yg bikin handball pemain musuh dalam kotak pinalti diasndiri (tangan aktif), auto kita dapat pinalti, (contoh final pildun kmarin lalu, pinalti france ke dua dpt dr handballny Montiel pemain Argentina)",1
"iya gw tau  sakit hati itu emang perih  tapi pernah ga sih lu laper tengah malem, terus nemu mie dan telor terakhir  pas mie nya udah masak, lu masukin telor, ternyata telornya udah basi  rasanya kaya nonton final pildun tapi lu all in ke prancis",-1
@ChelseaFC @premierleague Bisa balik lagi ke pildun gk sih,0
"nonton pildun gk langsung fokus ke Messi, tapi ke Emi.. iya tau kok memang kipper kan tugasnya nangkep bola/jaga gawang,, tapi ada yg beda gtu dri si Emi ini!! pokoknya yg bikin salfok itu Emi!",1
"@ohmybeautybank Jujur kaget ternyata sebagus itu dan ringan di bibir, harganya juga murah. Tp sayang banget gk waterproof padahal warna nya bagus2",0
Anjir Berdamage Bngt pas pildun cwe pake jersey Argentina ;),1
"Nggak jajan ce, gue kalah taruhan pas pildun. 😭😔😥",-1
@idextratime Bangunin bang kalo Ronaldo udh dapet pildun  https://t.co/49hPLZcwyl,-1
Hi @MobileLegendsOL bijimana kabarnya Neymar loe di Pildun ? Hapus deh wkkwkwkwkwk,-1
"@moviemenfes Bisa gk avatar 3 di idupin lagi, anjir nangis bnget dia metong",0
Kenapa argentina di pildun juara 1? Soalnya klo di hatiku cuman kamu juara 1 nya  Wleowleowleo 😝,1
Tolong yth @ChelseaFC lu menang sisa laga semua sapu bersih. Gw udah bosen bangsat 5 week sebelum pildun di bully gara2 lo losstreak anjinggg.,-1
"Buah caci maki pelanggan. Udah basi sih. Tujuan langganan ya buat nonton Pildun lah. Mana kebanyakan liga kan lagi libur sampai Januari, kecuali Premier League. Gimana sih? Nonton Liga BRI? 😂😂Ogah gw!",-1
"@PorosHalangID Apa salahnya sih? Dia bangga negaranya juara, dia jg legend sepakbola argentina yg harus pensiun dini krn penyakit. Dia jg kontribusi banyak buat timnas argentina, yg diliat pildun qatar doang. Gw yakin orang” argentina pun pada bangga sm aguero, ini orang indo kismin pd bacot.",0
@andriyprast79 @pututyudhistira @SiaranBolaLive @SerieA_Lawas 🤣🤣🤣 ga ada pildun ya was,-1
"Kamu kan suka bola ya kan, trus pasti nonton pildun kemaren. Dan kamu pasti kalo dengar nama messi pasti kamu keingat aku kan? Aku yakin kamu pasti keingat akuu",1
"@cyaccaa @A_ZeeJKT48 Jgn didenger yh zi, gpp km istirahat aj hari ini psti cape abis konser trus nobar pildun. Tp besok km harus kudu wajib pake bgt showroom abis vc😇🙏🏻",0
"kwkwkwk jetlag kah abis dari semarang?kwkwkw dipaksa aja turu kl malem, istirahat yg cukup zoy, ak jg akhirakhir ini krna pildun sii jd tiap udh mau jam 12 mlm ga ngantuk kwkkw @A_ZeeJKT48 #ZeeLetter",-1
Kya hampa bgt malem² ga ada tontonan Pildun lagi 😅,-1
"@vickyh23_ @idextratime kalo obrolan suami n temen2nya, isu argentina n messi disetting jd juara pildun mngkin ada benernya.. krn klub yg menaungi messi punya kluarga al thani, qatar sports investment 🤭🤐",-1
@tanyarlfes Prasaan gue ngetik brazil cm pas pildun aja buat ledekin cowo gue deh🙂  https://t.co/TyzNAQEOnZ,-1
kok jadi nambah semangat idup ya semenjak messi juara pildun,1
"@BarcaWorldwide Pele 1 ga sih, 3 kali juara pildun cuy",1
"Dulu Hanya Kontrak di Serbet Restoran, Kini Messi Jadi Pemain Terbaik di Pildun  https://t.co/1O34jFjsmO",1
"@Bagiadpn Kesian bagia, epl blm mulai pildun beres malah jdi kaya gini",-1
"@MRA_28 @campusbois1923 Gak cuma itu, Sistem Nya Juga. Suportr russia berani rusuh di euro 2016, Ketika mereka jadi HSOT Pildun 2018, Mereka Gak berani rusuh, Berat Hukuman Nya di Rusia",-1
"dee gabung madrid iso wae dee pencapaian luwih seko messi dan ronaldo,pildun wes entok 1 yoan.",0
@_Kqlint @PSG_English @KMbappe Mbappe dpt pildun lebih dulu 😅,1
@kusummahhsy Justru nyesel harusnya mah. Soalnya jersey itu yg dipake pas menang pildun. Jadi otentik nnti dan mkin naik harganya,0
Lagu pildun Qatar yg habibi hababab😭,0
@shxxkhbi @caehstival_ @baeirenre @yujibmin @simjaee biar bisa nnton pildun,1
@xwgwh @FWBESS kalo pinter mainin bola ya udah ikut pildun kemarin,1
W nobar ini setelah nobar final pildun. Jadi sama sama nobar sampe subuh hahahahah Gokil gokillll,1
"@ismailfahmi kebahagiaan tim hore,,, semoga kelak mereka bahagia sebagai supporter sejati Indonesia di PilDun.",1
@Info_Ronaldo7 @idextratime Nomer 1 kok gak punya trophy pildun  https://t.co/cOeQ0oy67s,-1
@tetraIogi Keliatan kayak Pildun kelar stress gak punya coping mechanism terus join CA anime,-1
"@DreEtsOfficial @Hudaaaaav @AlfikriWahyu09 @idextratime bukan ngomongin pas kualifikasi sih, tapi ngomongin di pildun. peran aguero di pildun tuh apa? sampe bisa masuk ruang ganti yg itungannya tempat sakral bagi tim.",-1
Sejak pildun 2018 gw udh suka liat dia main. Semoga Pildun 2026 bawa piala lagi ya Mbappe,1
sisa pildun kemarin! klo ga join server org mngkin gua gabakl nntn pildun HAHAHAHA😩  https://t.co/0VMPsoHcz1,-1
@blueberryciz Wahhh nobar pildun y mhhh,1
"weh baru tau kalo argentina menang pildun 2022 selamattt yuhuuu, walaupun awal2 kalah sama arab trs di roasting, akhir2 jadi juaraa cuyyy, kerennn 🙌🏻❤️",1
@westenthu yg gua tau kl piala pildun tuh piala bergilir jadi bakal dikembalikan setiap WC tp negara yg telah menang bakal dibikin replikanya (palsu),0
@registaco ini pemain pernah TC brg elkan dulu buat proyeksi pildun u20 tp sayang covid,-1
@garistengah_id Tapi tidak untuk real madrid abis piala dunia jarang dapet zonk contohnya aja pildun 2014 beli toni kros james Rodriguez navas abis itu bisa juara ucl,-1
@ade_rbs @idextratime Pas aku denger di opening pildun ngga gini bang,0
"@yoongi4ddicted akunku abis ke lock dan baru balik sebelum final pildun, bis itu bolak balik ngetweet mbappe. jadi mungkin itu penyebabnya😭😭",-1
"@Askrlfess Aku emak2 anak 3, Suka bola sejak 2010, pildun sebelomnya suka nonton ama laki, pildun kali ini jauh ama laki, jd bela2in nginep hotel demi nonton dgn tenang dan senang, krn dikompek perumahan bapa2 semua suaranya ampuunn menggelegar",-1
"Minggu: nonton pildun, tidur jam 3 pagi Senin: pagi kerja, malemnya loading, gak tidur Selasa: tidur ayam, ditelpon kerjaan,  alik ke ballroom, kelarin kerjaan, tidur sejam, pulang ke kantor, dateng ke wisudaan  Alias capek banget tapi mau ceritain fullnya",-1
wkwkwk pildun  https://t.co/Y88KbLkUEM,0
@tanyarlfes Terpildun pildun wkwkkk  https://t.co/K2QIpC18fE,1
pildun dah kelar hidup terasa hampa,-1
"cowok manja, nonton pildun minta ditemenin, masukin anabul ke dalem rumah minta ditemenin juga:))))) sp lg klo bukan the one and only adique",-1
"@garistengah_id Pemain selama pildun punya visi lebih penting daripada uang, ditambah 1 team bersepakat bersama membela negara, dorongan macam seperti itu efek besar mrk bisa maksimal, klo di klub kan semuanya bisnis, pada dasarnya saling sikut supaya dipertahankan dan selalu masuk team utama.",1
"@NarasiNewsroom ini peluang bg fernandez utk berakrobat politik, spt yg dilakukan peron &amp; videla, utk naikkan citra politik. poles ekonomi bobrok, ga bener mell moncernya sepakbola timnas mrk.  klaim mapanny sepakbola timnas, berbuah juara pildun 2022, berkat dia.  dia bakal dicinta rkytnya...",1
Orang orang kok bisa ya final pildun duitnya makin bekurang🤭  https://t.co/oAxkcNxTcO,-1
"dipikir2 mbappe (24) head to head nya sama messi (35), ronaldo (37), modric (37). Ini dedengkot pada pensiun gaada yg ngalangin mbappe  &amp; france di euro/pildun kedepan",-1
@taehyungxkm Bukan kek opening pildun kemarin wkwk,-1
@fyzagon Pildun dah kelar kisanak sekarang kita cuma bahas ISLAM atau MUUZZZSSSSSSIIIIIIIICK,0
@idextratime Ngeliat aff setelah nonton pildun ngerasa nih pertandingan apa ya kok nda seru,-1
@yo_csy WKWK KAK  Kmrnan kan bru dpt bonus ig stori final pildun tu. Bersyukur donk 🙄,1
Cukup bil kamu udah terlalu banyak nge-tweet🙂  📊 Analisis akun Twitter  Nama di Twitter: @ondortfalan Hari di Twitter: 637 Tweet per hari: 6.77 Jumlah kata Per Tweet: 7 Kata yang paling sering di Tweet: Pildun  #twitterStats #toasteed  https://t.co/SkgMOTN7gX,-1
Kayanya emang udh feeling dari awal negara ini bakal juara. Ga pernah-pernahnya aku order jersey negara pas pildun wkwkw,1
@idextratime Pildun berikutnya MBAPEE yang angkat piala🏆,1
@donipohan7 Jadi juara pildun kali ini siapa? Tebakan,0
"@rpcabee @akasaraxs @sigrarseniop lagi nonton pildun, puas? :)",0
"Kasian, lu udah susah susah bikin lagu bagus buat latest pildun tapi tetep kalah ama waka waka cuma gegara nostalgia bias wkwkkw",-1
pov nonton avatar malam kmrnny nobar pildun  30'    😎  1.30' 😴  1.12'  😑anj ketidurn 😎,-1
"@rizadirm Bangun-bangun, argentina udah menang pildun aja.",1
@barcastuff_idn Tetap fullsenyummm karna messi juara pildun🤣,1
@Trituwango @detotalftballer @idextratime Itu dapat di lihat di 2 final copa Amerika dan pildun beberapa hari lalu ketika mereka menang pasti yg pertama di hampiri adalah messi.,1
"w sempet heran kenapa orang"" bilang sampai jumpa pildun 2026 kek kok lamaaaaa bgt nunggu 2026 LAH TAUNYA 4 TAUN LAGI SKSKSKSK",-1
@LaurieDeltaNU Gua sama elu pas pildun kemarin,0
@idextratime Final pildun kemaren ditonton 4milyar manusia. Total manusia di bumi ada 8milyar. Kau simpulkan aja sendiri lah.,1
@idextratime Yg posting ulang..ngemis bacotan netizen biar ga sepi selesai pildun. Selain memgharapkan menjelek kan sepak bola lokal dan seterusnya..awowowowowowowowokkkkkk🤣🤣🤣🤣😭😭😭😭😭😭,-1
"@utdfocusid bang mujaer mana bisa kek gini njir, di lapangan waktu clash malah plonga-plongo. semoga performanya yang bagus di pildun dibawa sampe ke klub. lawan burnley bakal jadi kesempatan emas buat unjuk gigi, mengingat varane-martinez kemungkinan absen",0
"@Franky_Kessek @garistengah_id Saya curiganya Moratti tiap match turnamen (pildun atau euro) jadi scout gitu, trus turnamen kelar pemain yg menurut dia bagus, beli deh! Ngapain diskusi sama direktur klub atau nanya manajer lini apa aja yg kurang di squad dia, yg penting mah diturnamen gacor ya beli aja 🤣",-1
@NicholasDeltaNU Pildun 26 nanti mesti nyiapin modal banyak karena host di 3 negara,1
@Argumen_Bacot @SerieA_Lawas Tapi orang udah tau entah fans milan macem lo tau atau baru tau atau pura pura gatau kalo toro topskor breng messi di kualifikasi ya orang berekspektasi bakal gacor di pildun tapi kenyataan nya beda ..  https://t.co/TvASQHlSXR,-1
@GOAL_ID Tergantung dia main dimna nih. Kalo mau lebih tajam keknya harus pindah club. Kabar terakhir Mbappe pengen cabut gaa2 gk betah. Paling ideal ke madrid dia. Madrid pasti mikir dua kali abis ngeliat dia di final Pildun. Itu menurut pandangan saya.,-1
@redbulIl Berdiri di lapang pildun 48 jam,0
@LaurieDeltaNU Ready ngehost pildun tahun depan?,0
"Walaupun Piala Dunia 2022 pildun terbaik untuk gue di tambah Messi juara juga, tapi jangan sampe di masa depan gue jadi Bapak-bapak yang selalu ungkit ungkit piala dunia terbaik tahun sekian, pasti bakal ngeselin dan di katain dasar Bapak-bapak Gen Z norak, ga update bola. :(",0
"w ga ngerti bola dan ga tertarik pildun, tp lucu anjg liat fans ronaldo sama pendukung prancis frustasi wowkwowkwok",-1
"@Askrlfess Aku abis nonton final pildun , doi ga nonton soalnya harus tidur di bawah jm 10 , bangun2 dia ga terima kalo yg menang argentina dan bilang setingan wkwk  https://t.co/nJOPE2oOi9",-1
"@bdwanguntari @Azizzzz29 @idextratime Pantes ih, padahal aku nungguin loh. dari awal pertandingan pildun aku ampe protes soalnya dia dicadangin mulu, padahal pildun 2018 doi main😭😭",-1
penikmat pildun❌ penikmat fans ronaldo marah marah✅,-1
@zarryhendrik Tapi aku baru sempet ngehype pildun soalnya dari kmrn lembur bae.,0
@idextratime Ini sih parah banget ibarat indo kalah lawan philina di final pildun ya kali pemain persib posting selamat ke daisuke sato  https://t.co/FW6yCzsrsU,-1
*sedikit terinspirasi dari grub keluarga yang sibuk bahas pildun wkwkwk,0
"@The_RedsIndo abis nonton pildun, nonton liga lokal kek gmn gt",-1
INI GARA GARA PILDUN ASUU KENAPA JADWALNYA PAS LAGI UAS:(,-1
"@Robert32Arthur @intermilanstory @TyCSports Tugasnya dibagi masing²🤣.copa Amerika 2021 top skor dan asist messi, top skor kedua mwrtinez. Top skor kualifikasi pildun martinez top skor kedua messi. Gantian yg gendong di pildun messi dibelakangnya alvarez yg sebelumnya di baru sering main pas kualifikasi pildun",1
"F1 dah selesai, pildun jg udah bubar.  Skg bingung mau ngapain :(",-1
@FOOD_FESS Piknik sambil nobar pildun  https://t.co/mUt43cZBRi,1
hasilnya juga tetep berantem kaya kemarin ps pildun ☺️. besok aja konten blio ni ☺️,-1
"messi kena kutukan pildun pas di barca lol, kl di barca ada kutukan pildun trs knp 2010 spayol yg mayoritas squad barca menang pildun anjink🤣 emg belon rezeki messi kl, lgian messi kmrn menang copa masih seragam barca walau udah abis kontrak dan brita simpang siur",-1
"@RetroReb0rn @SiaranBolaLive Messi : "" pie mbap,  ra popotoh awak mu? "" Mbape: "" mboten nopo², aku mung kesel tok pildun wingi"" Messi: "" rasah di pikir, yo mesti ono hikmah e """,0
WKWKW gara gara pildun kemaren🤣  https://t.co/MGiZcYJDqs,0
@Midjan_La_2 cuman di Jaman Pak Jokowi Messi bisa memang PilDun,1
@SiaranBolaLive Maradona waktu menjegal italia di pildun Lagi jaya jaya nya bela napoli Apakah messi akan bernasib sama Karna messi di PSG Francis  Semoga semua semakin dewasa,-1
Demi apapun baru tau kemarin final pildun 😂,0
"@hividaaa @Askrlfess jadinya rada gimana gitu kalo orang tau suka messi dipikir sukanya grgr juara pildun tahun ini, pdhl emg support karena bliau bukan sembarang bliau",1
Bisa aja kan final pildun jadi cerita buat anak kita kalo ternyata seneng bola...,1
"wta, wallpaper timnas yg main di pildun kayak gini nyari dimana sih? 💚  https://t.co/3BUFsRiry6",0
nonton ap yh. uda gada pildun😣,-1
"@Ichfan_SSi @registaco Iya iya anying ribet ama idup lu, lu ulang2 aja tuhh nonton pildun ampe mampus",-1
"sebulan tiap malem nonton pildun, skrng gaada pildun jd sepi bgt malem gue",-1
bayangin kalo pas pildun kemaren aku masih sama nyenyo WKWKWKWKWKWKWK PASTI DIA BERISIK DI ROOMCHAT NGOCEHIN BOLA DAN AKU YG PONGO GANGERTI APA-APA.  https://t.co/LCsMv6NlUe,-1
"@OfficialRCTI Berasa banyak cerita pas minum tek kotak, dari nontonin indonesia idol sampae pildun kemari  tuh 😁",1
"TETANGGA KU INI MEMANG TEADA SOPAN SANTUNNYA. PDHL SO KULIAH BARU COWO LAGI. MMG SIH BA SEWA, TAPI TAU DIRI LAH SDKIT. PAS ADA PILDUN, BA TERIAK TERUS. BIAR TE PILDUN DARI JAM 10 MALAM SMPE PAGI SUARANYA DRG ITU BESAR SKLI + PUTAR LAGU LAGI. SANGAT MERESAHKAN 🙂🙏",-1
@idextratime Messiun (Messi juara pildun)  https://t.co/u1FKeRn9uJ,1
"Pas nobar final gue bilang ke @Zeinangelicaa ""besok wallpaper gue ganti pake foto Messi yg angkat piala pildun beneran"" dan alhamdulillah terkabul😭  From this                   To this  https://t.co/6V466rdYBz",1
"Messi udah angkat piala pildun, saatnya dukung tim badut lagi 🔵🔴",1
@S_dill___ @uselessskill1 @herdiyanto2828 @idextratime Konsisten gimana pildun kemaren aja udah gak kuat lari gimana mau nyetak gol 🤭,-1
"Benran deh. Mnurut gw ini gw tuh lebay bgt 😂 jd selama hmpir sbulan itu gw tiap mau tidur sllu mkirin nasib messi di pildun ini gmna 😭 krn gw ga snggup kalo hrs ngeliat dia gagal lg 😐 bnr2 kpikiran tiap hari. &amp; stlh dia juara bnr2 lega bgt, kek 1 mslh di hidup gw tu hilang 😭",1
"@RisziR @smitzchh @garistengah_id Hazard ke madrid 2019, ga langsung setelah pildun, kalo kortoa iya",0
@natasyaifankaaa tobat kak,-1
"@SiaranBolaLive mirip nasib maradona pas pildun 1974, maradona yg bawa napoli scudetto tp semifinal pildun singkirkan itali.. trus maradona stres trus pk narkoce deh",-1
@FabrizioRomano ngeloni trophy pildun cok,0
@yttayasob @idextratime dodo punya? 🤣 pildun nih boouuss  https://t.co/etyeTMMX59,0
"@dian_oktariana @idextratime Opini yg salah, meskipun argen juara 100x tp kalo di masa skr kualitasnya biasa aja ya apa guna juara 100xnya? Emangnya ada buff bintang pildun gitu?",-1
dikelonin dong itu trofi pildun ama messi😭😭,0
"@Kasamaweki @danang3pamungka @idextratime berarti nyimpen trophy ori pildun itu yg nyuri ya, gokil",-1
Baru tau kalau messiun itu singkatan dari Messi juara pildun😭😭😭,0
"@Robbi_07 @ayubbbb @garistengah_id musim pertama doang tapi habis itu lo kan drop dia, kata gua alumni pemain pildun 2014 itu ya navas",0
